movie_id,actor_id,director_id
331,2787,109
3542,2788,84
1114,2788,85
3551,2789,736
2159,2789,1086
1982,2790,156
981,2790,182
516,2790,208
2334,2790,1548
378,2791,1448
4181,2792,98
4008,2793,62
2530,2793,470
984,2794,1214
149,2795,1200
4288,2796,102
4250,2796,187
1816,2796,388
3317,2797,246
3899,2797,500
226,2797,642
1036,2797,681
4171,2798,17
2819,2798,194
1502,2799,433
4856,2799,1300
2785,2799,1546
2374,2800,1275
2309,2801,493
1419,2802,127
2719,2804,338
1209,2804,885
438,2804,1159
3853,2805,110
523,2805,704
2054,2806,130
2537,2806,467
2578,2806,478
1681,2807,165
3214,2807,225
4781,2807,227
1229,2807,1265
3412,2809,344
1303,2810,227
3497,2811,275
1634,2812,339
128,2812,404
2101,2812,1199
4238,2813,3
3640,2813,42
